2623,3,1,167,8,1
348,1,9,2863,6,1
1700,7,10,2350,2,5
1516,1,6,2022,4,1
1692,4,9,2248,6,9
1692,4,9,2546,6,5
2730,3,1,2663,8,7
1341,4,4,63,9,6
1341,4,4,214,3,6
468,5,2,788,9,8
468,5,2,2355,10,6
1399,8,1,1514,9,4
90,4,4,23,7,10
2931,2,5,2971,3,4
1264,2,8,2517,9,3
1264,2,8,2662,3,2
2140,7,7,2876,8,1
1178,7,5,2182,10,4
1178,7,5,2501,6,5
673,9,10,917,1,4
2615,9,1,1657,8,7
1458,5,7,58,8,9
1458,5,7,124,7,1
1458,5,7,1053,10,4
446,8,5,2435,9,3
2384,6,3,1248,9,8
2384,6,3,2965,10,2
2596,2,10,316,4,7
2596,2,10,2353,9,8
1246,6,4,2609,5,1
1297,8,2,2295,3,1
2839,4,8,1150,7,3
2920,9,3,2362,7,1
1405,7,4,1371,3,10
76,2,3,259,7,8
305,2,1,1823,1,8
1685,1,10,391,2,9
1240,1,3,2879,3,4
461,9,9,719,8,8
461,9,9,1433,6,10
127,2,3,242,6,5
127,2,3,1203,1,5
844,10,8,1246,6,5
844,10,8,2169,4,5
211,7,10,1155,3,3
525,6,4,744,9,1
525,6,4,1859,5,7
1534,7,3,716,10,4
1534,7,3,1950,3,8
2051,1,5,314,8,10
774,7,7,2210,2,1
577,3,1,1686,8,6
1418,4,5,1164,9,2
1203,10,2,1222,7,3
1203,10,2,1576,3,1
432,3,5,421,6,8
2441,10,7,1713,4,2
2441,10,7,2681,4,5
630,3,9,1218,2,5
630,3,9,1641,9,9
1290,10,5,1122,9,5
2164,2,1,2855,4,4
1309,3,5,1462,7,3
1309,3,5,1552,8,7
1309,3,5,2303,5,1
2398,3,8,2175,1,6
2707,3,3,2147,1,10
2733,1,10,1852,10,8
1351,10,7,90,8,4
1351,10,7,1094,6,3
1351,10,7,2229,1,1
2463,6,4,2053,2,1
2222,10,5,2018,6,1
1460,8,9,358,2,3
1460,8,9,889,1,1
1216,8,1,427,6,5
37,10,4,2926,9,2
2034,1,8,1617,4,8
651,2,10,1260,9,8
2622,10,9,110,4,4
2622,10,9,2214,2,5
1830,8,3,2322,3,8
1830,8,3,2869,6,2
978,7,1,19,10,3
978,7,1,2140,4,10
42,5,8,1318,7,6
2464,8,7,805,1,4
2464,8,7,2152,1,4
1574,7,6,2788,3,9
1889,4,10,512,8,3
1889,4,10,587,9,4
2187,9,5,2503,2,7
1953,2,8,755,5,4
1953,2,8,1006,10,6
1654,8,9,505,3,9
1505,3,5,2726,7,9
2781,4,3,1861,8,3
1872,2,6,2980,5,5
1998,2,10,176,4,3
1779,8,10,1885,10,8
1190,4,8,77,5,2
2946,8,5,268,4,10
2527,9,1,1143,8,7
2527,9,1,1538,3,4
1827,10,1,144,5,5
1827,10,1,922,5,4
1827,10,1,1911,6,1
1827,10,1,2559,3,5
1325,1,7,132,10,4
1325,1,7,1835,3,1
795,8,8,499,9,6
795,8,8,589,4,6
2967,8,3,2148,5,8
2588,7,7,345,2,6
693,9,7,459,3,7
483,6,2,1334,7,2
2639,1,3,1349,4,3
1107,3,3,1668,9,3
455,5,7,2241,3,7
455,5,7,2548,10,8
762,5,9,2174,6,4
762,5,9,2371,10,6
1340,6,7,984,3,6
2703,8,3,1949,10,3
448,4,7,758,2,8
671,10,3,1723,3,1
566,5,2,242,9,10
566,5,2,1721,3,9
2217,4,7,202,3,1
2934,8,10,1848,9,7
1283,9,2,2827,3,1
1323,4,10,2266,6,5
914,5,3,1761,1,4
415,3,3,832,5,9
1038,6,10,2372,1,10
858,1,8,628,9,5
858,1,8,986,10,5
481,5,1,1942,6,6
594,8,2,338,2,8
665,10,2,582,1,3
743,5,10,375,8,10
1808,7,2,2488,2,6
778,2,6,2611,10,6
220,3,7,1196,4,7
220,3,7,1236,5,10
2615,10,1,886,8,9
1527,1,6,2440,5,9
1004,10,10,2088,4,6
956,8,3,718,10,9
1803,6,10,782,3,8
1896,1,7,2804,8,6
2863,5,10,786,10,3
2863,5,10,1272,8,3
2730,4,2,141,10,10
2730,4,2,863,9,3
2730,4,2,1416,3,6
14,2,8,1991,6,8
2377,9,7,2801,6,9
1670,1,8,862,4,5
2155,3,9,2747,9,7
2656,2,10,2597,4,7
2359,9,5,1667,8,6
2900,6,6,1214,8,10
2900,6,6,2004,7,7
2239,4,5,2763,6,4
494,6,3,217,10,10
494,6,3,712,8,1
494,6,3,1000,8,3
319,3,4,1761,9,5
319,3,4,2367,10,7
1859,4,3,1166,5,5
1859,4,3,2758,6,6
1888,10,7,850,7,6
1888,10,7,2203,1,2
2346,3,2,1962,2,2
734,5,7,933,7,1
1058,3,5,620,2,7
1020,5,5,1608,10,10
1302,4,5,861,9,9
1525,8,1,1581,4,4
1525,8,1,2339,6,3
2334,8,4,786,4,2
421,9,2,1544,1,5
2241,5,3,627,9,6
1350,1,2,145,6,3
2175,1,6,2398,3,8
1645,5,9,51,2,2
1029,10,1,1307,9,7
2040,4,3,823,9,10
2255,8,7,1541,1,1
1846,8,2,2173,9,5
1065,7,8,2192,6,9
1002,1,2,776,4,6
1935,7,2,2609,1,4
457,7,9,1758,4,9
1279,10,1,1104,5,7
2947,7,5,2827,3,2
1964,9,7,2433,6,5
1158,4,8,1316,8,5
2392,2,6,1768,7,6
1915,8,8,389,6,4
1915,8,8,549,9,9
1915,8,8,1172,9,6
1915,8,8,2661,7,7
165,5,1,1847,2,4
165,5,1,2610,10,7
2512,2,1,2555,8,5
2512,2,1,2897,4,9
782,7,3,1531,9,1
2635,10,4,1188,6,3
299,10,4,370,9,1
299,10,4,1083,7,9
2738,3,8,959,8,6
1557,7,9,750,8,1
2653,9,1,854,2,1
2653,9,1,1673,1,4
2141,9,5,1892,5,6
255,5,7,1380,1,7
747,7,10,563,1,2
46,1,2,1729,5,9
46,1,2,2201,5,8
2336,5,10,413,1,6
1988,8,2,600,1,2
1988,8,2,1113,3,6
298,10,10,177,7,2
441,6,6,1032,8,2
1848,10,7,2201,3,2
1400,1,6,1701,5,5
1794,10,6,1270,6,6
2823,2,3,1490,7,3
2124,3,4,2561,9,9
1827,3,9,1636,1,4
1940,3,10,1458,2,9
2214,10,4,2502,2,10
1221,10,5,2874,9,6
1335,6,2,1554,8,9
2208,4,1,856,7,3
975,9,3,818,7,7
955,7,6,2806,2,6
2080,4,10,510,7,9
2202,8,7,1442,1,5
2461,10,3,1089,7,10
2945,1,9,461,2,6
286,8,1,1344,6,10
1252,9,5,995,7,7
80,6,5,1724,4,3
1608,9,9,2664,5,3
1297,4,9,1584,8,5
1297,4,9,1831,6,2
942,5,4,2944,8,4
2338,10,7,314,1,5
2338,10,7,1875,7,2
557,5,7,2523,4,7
2912,6,7,2291,7,6
2421,7,4,1170,9,8
2316,10,8,1187,3,6
1616,7,5,2094,10,2
1994,3,4,2058,5,6
2926,7,10,149,2,8
881,5,4,2136,8,6
1864,8,6,481,4,4
1864,8,6,2907,10,9
1864,8,6,2965,5,4
1610,7,6,2209,8,9
1169,5,9,2306,2,6
843,3,10,2388,7,8
843,3,10,2648,6,1
1053,3,6,457,9,5
1033,6,4,929,10,7
1369,2,6,29,10,1
1475,3,5,2373,6,6
945,6,3,1843,4,9
1366,4,10,1715,10,3
931,3,7,1069,2,3
2085,6,5,2267,5,7
2958,7,8,1212,1,1
123,1,10,2816,4,2
2978,6,9,2928,1,3
2610,7,8,175,2,4
2610,7,8,1650,3,2
1848,3,4,1569,5,2
1320,3,3,505,9,10
1740,9,2,1867,5,5
2511,7,3,43,10,6
1107,2,1,2290,6,7
1782,10,1,2884,8,7
2709,2,5,76,9,5
625,10,10,639,7,1
625,10,10,1532,6,2
771,4,10,962,6,3
2195,10,2,2890,4,10
365,1,7,2982,2,9
596,6,3,2717,10,8
2782,5,8,1594,3,4
165,7,3,532,2,1
2763,6,7,1953,4,4
1771,7,9,153,9,10
1771,7,9,2709,1,10
2657,3,7,534,1,2
2657,3,7,594,1,6
2657,3,7,2843,5,5
1774,9,4,408,7,3
1974,8,9,40,2,7
2487,6,2,1077,2,7
1516,10,1,2553,2,8
632,6,6,2117,2,4
1439,8,6,972,2,1
1439,8,6,2276,3,10
1947,2,3,528,1,4
1579,10,9,1575,8,3
1212,5,9,614,6,1
1212,5,9,1114,7,6
1123,1,1,841,8,7
2374,3,10,2240,10,1
2095,6,3,799,4,2
1377,5,6,1642,4,5
884,5,7,706,4,8
641,1,2,96,3,4
2887,9,5,2746,4,8
2486,9,1,1381,5,6
2940,4,10,556,3,5
499,10,2,816,3,10
2485,6,6,1040,1,3
2715,2,4,1409,1,2
2715,2,4,2287,1,5
2715,2,4,2293,10,6
2119,3,3,1683,10,8
2119,3,3,2000,7,9
1052,1,8,187,3,4
1052,1,8,576,5,10
1052,1,8,1031,7,4
1904,1,10,945,6,7
74,1,3,2120,6,1
2902,7,3,498,1,2
2294,1,5,487,8,5
1999,10,2,982,1,6
1214,5,5,1908,8,5
2799,7,7,300,9,1
2799,7,7,720,9,2
2799,7,7,1619,9,1
2530,1,3,1046,10,9
1720,9,6,924,6,8
1607,4,3,2919,2,3
853,5,5,1681,6,9
538,3,7,952,2,2
1088,6,4,1562,10,10
394,10,9,2336,2,1
1159,5,5,1809,4,3
509,10,10,1256,2,10
710,6,10,2305,3,6
1557,4,10,791,3,2
2504,3,2,1073,10,1
2965,3,9,1826,9,3
2717,5,4,1371,7,4
240,6,5,2683,7,9
240,6,5,2872,1,6
361,2,10,519,8,1
1615,2,3,1099,4,8
1615,2,3,1554,1,2
2798,6,9,655,2,9
1689,6,7,1166,9,3
801,3,7,511,5,7
801,3,7,2151,9,4
318,7,4,530,10,9
2402,8,3,222,5,3
2402,8,3,1800,5,7
2402,8,3,1883,5,2
589,4,6,795,8,8
589,4,6,1038,5,9
259,7,8,76,2,3
1180,1,4,1698,7,6
2021,9,9,1373,8,4
2021,9,9,1544,8,8
2803,3,3,795,10,6
1572,10,1,1307,7,6
1572,10,1,2536,6,10
2380,6,4,260,8,6
2380,6,4,2080,7,7
390,2,4,1123,10,10
374,10,5,974,2,6
153,6,2,2011,8,10
251,2,4,1578,1,7
1757,8,3,853,5,6
1818,8,5,571,3,9
323,6,1,92,2,5
2127,9,1,1782,2,7
2127,9,1,2379,10,3
779,4,8,386,8,10
779,4,8,2542,8,3
273,4,6,244,5,9
732,4,3,2879,2,3
2976,5,7,1009,2,2
2976,5,7,1582,2,9
2976,5,7,2836,4,1
717,10,7,1460,4,6
882,3,5,84,8,10
381,10,10,211,3,8
381,10,10,425,4,3
1027,5,2,1459,2,6
205,2,6,1408,6,2
205,2,6,2210,4,3
2286,7,6,2750,10,9
2997,2,4,2425,4,7
63,2,9,2354,1,6
209,10,4,822,4,5
711,3,10,765,1,1
2791,4,7,2262,6,7
2274,7,3,308,8,7
2274,7,3,1758,4,5
1133,4,1,2209,1,8
2030,4,10,187,8,3
418,1,3,552,7,3
737,6,10,525,2,7
1803,7,2,913,9,10
2459,9,2,2378,5,1
2697,4,7,430,5,8
2697,4,7,442,5,8
2697,4,7,2475,2,7
454,4,2,118,3,5
1292,4,1,1694,6,4
1374,4,5,1860,1,8
1374,4,5,2028,9,4
880,6,9,681,3,7
872,1,10,1845,2,10
872,1,10,2002,7,5
1080,8,5,2656,6,9
613,3,10,651,6,3
613,3,10,1997,9,1
449,6,9,2744,9,5
404,1,2,1663,10,5
1826,1,8,1585,2,1
1892,5,6,1537,2,10
1892,5,6,2141,9,5
48,8,5,1700,6,2
171,4,10,951,3,2
2959,9,2,2058,2,6
1571,10,6,681,9,4
1571,10,6,1923,8,3
2016,5,4,331,2,1
2922,5,2,1649,9,8
2745,6,5,440,2,4
2745,6,5,958,8,6
1701,1,6,958,7,3
2477,4,8,2773,7,2
2910,10,5,1115,1,10
956,1,2,2850,5,7
2021,7,7,484,1,4
1375,4,3,992,9,4
2003,6,7,589,9,4
2003,6,7,1438,4,10
2003,6,7,1842,1,10
2003,6,7,2239,8,3
2060,9,8,1893,10,6
624,8,9,1571,5,5
2188,9,2,963,8,5
2188,9,2,2079,6,9
1569,1,5,189,3,8
1569,1,5,2033,6,2
1569,1,5,2499,4,3
1569,1,5,2722,5,2
1504,7,7,2673,10,8
2228,7,6,2093,4,4
1176,1,10,2630,9,3
777,9,9,1835,5,7
421,7,4,1563,5,7
2811,5,8,1275,2,4
1721,2,1,2421,5,1
632,10,2,2614,9,5
813,1,5,1677,2,9
2315,10,5,105,4,10
618,4,2,1356,1,3
618,4,2,1833,3,2
2021,4,2,1315,7,6
1199,2,3,2911,7,1
1744,8,1,307,5,1
1744,8,1,2418,5,6
2511,3,7,2544,8,8
2929,8,6,13,3,5
509,2,9,1670,3,1
2759,5,3,353,1,5
2759,5,3,870,3,4
2759,5,3,1089,9,6
2759,5,3,2760,7,1
1011,6,1,1615,1,1
1011,6,1,2939,7,1
2347,3,1,2970,10,1
2749,7,10,660,10,5
2647,1,1,649,5,4
2647,1,1,2804,10,10
212,9,7,2139,7,8
1335,4,4,441,2,5
2487,9,6,340,2,8
1009,8,7,2788,9,8
2252,9,4,2376,1,5
2793,5,5,1559,6,6
2088,9,5,2170,4,8
1167,7,5,2866,6,9
876,8,9,2297,4,9
2000,8,5,1591,3,8
2782,3,10,2686,8,8
343,7,1,201,1,10
2116,9,3,2061,3,9
2116,9,3,2493,4,5
40,6,1,116,9,3
1140,7,5,1446,5,7
498,5,2,125,2,7
498,5,2,1315,8,7
1499,9,2,565,2,4
1499,9,2,1299,1,2
2565,5,6,1879,10,4
1696,1,7,264,9,5
25,4,1,23,5,5
73,8,3,2137,1,4
2298,6,6,1526,8,2
710,9,4,306,5,10
1686,5,8,1278,10,3
1707,5,6,2344,2,1
2388,3,3,948,10,5
2388,3,3,1097,1,3
2388,3,3,1779,1,7
285,4,5,521,3,2
1055,1,1,986,5,5
66,5,10,2169,6,7
1153,3,2,2872,1,5
1645,8,8,1400,3,7
170,3,1,1708,8,6
88,5,5,43,9,9
88,5,5,2383,7,6
887,8,1,945,7,5
1263,8,3,1899,5,8
453,10,6,1173,5,3
453,10,6,1521,5,2
453,10,6,2478,4,7
2350,2,5,1700,7,10
2350,2,5,1928,8,1
1235,5,8,877,6,7
41,2,5,605,3,3
41,2,5,679,7,1
2267,2,3,94,4,2
1086,9,4,2077,10,1
1086,9,4,2335,6,7
2756,7,10,1557,6,2
1749,1,6,595,9,7
1571,4,7,655,9,1
1369,4,7,1465,7,3
898,1,3,1639,3,8
468,6,9,2479,8,2
468,6,9,2966,4,9
1837,7,4,814,6,7
1837,7,4,1112,6,4
516,5,3,2593,1,5
2291,5,9,483,10,1
196,6,5,400,3,3
1800,2,9,902,1,3
885,6,6,1167,4,8
885,6,6,1434,3,1
548,3,2,2070,2,7
2488,1,4,41,3,9
1466,8,7,117,3,3
1466,8,7,645,5,1
376,10,4,2223,3,10
2378,1,3,1159,4,3
2378,1,3,1160,6,1
688,1,4,1915,5,1
335,9,3,2272,7,1
2730,5,1,1042,7,4
95,7,5,1401,1,10
1607,6,4,1567,1,7
443,5,7,1709,8,2
1190,7,6,2089,6,7
336,8,5,2027,1,10
1878,10,9,801,9,1
520,9,9,1811,7,4
2090,8,3,877,7,2
2804,1,5,2265,4,10
1016,9,7,1249,6,1
980,4,8,1045,3,7
2652,9,3,578,10,10
2652,9,3,1676,3,5
561,4,1,2369,8,2
733,9,4,2799,8,2
363,7,4,2981,3,3
1237,10,6,2344,2,7
2285,1,7,570,7,5
2285,1,7,931,6,8
2285,1,7,1335,9,2
186,1,3,82,4,3
145,7,6,2351,1,2
1215,10,9,1454,2,9
2840,4,9,2294,1,9
659,3,4,2385,10,8
659,3,4,2651,7,1
1142,9,7,656,3,1
1617,6,4,2884,7,6
1711,9,10,871,8,5
2308,7,2,1604,9,5
2025,9,8,1222,4,5
1327,5,8,2216,9,1
1533,10,8,1928,8,10
97,2,2,1152,8,9
616,2,3,233,7,6
616,2,3,1004,7,6
616,2,3,1433,3,5
2988,2,7,505,9,5
1546,9,1,1586,1,6
1142,8,9,594,7,6
1213,10,6,2773,6,10
2385,4,4,932,7,2
540,4,7,148,10,2
540,4,7,2048,1,5
687,10,4,754,6,3
687,10,4,2520,5,3
2759,2,7,1186,7,5
2449,4,4,55,9,9
727,7,10,1360,5,9
2614,7,4,151,1,5
2614,7,4,1797,8,4
2070,6,8,2821,3,1
1074,3,4,322,2,4
2138,4,4,406,10,9
2138,4,4,2993,3,8
416,3,1,1352,7,2
416,3,1,1417,6,9
416,3,1,2939,4,8
1070,9,7,2387,8,6
2722,10,7,1722,5,10
1839,4,5,434,8,1
1101,6,5,2454,8,7
1068,2,5,2484,3,4
2548,1,9,2210,7,4
534,1,2,1101,7,8
534,1,2,2657,3,7
930,4,5,2906,9,1
261,9,7,2277,7,4
2917,4,10,1015,2,5
1962,3,5,2603,5,3
721,2,2,2075,5,6
736,3,5,2987,7,4
506,8,10,910,1,5
2161,9,1,988,8,6
948,4,9,2011,2,8
2529,6,1,1113,1,4
2529,6,1,2808,7,2
2321,2,3,2707,10,5
1057,2,1,1527,4,10
1078,7,8,1149,5,1
1150,10,4,1706,3,6
1150,10,4,2815,2,5
2554,8,7,950,4,2
1751,9,2,996,8,2
1782,3,7,206,5,9
2505,4,8,37,9,10
2202,3,2,2940,8,8
1421,8,10,472,2,7
143,4,1,2311,3,9
2408,8,8,884,7,10
2408,8,8,1910,1,9
273,5,6,1639,9,3
2589,9,5,1617,2,7
1522,4,5,97,5,3
1522,4,5,220,1,7
1522,4,5,288,7,4
2038,4,6,1880,9,7
2762,5,8,1052,4,5
975,1,7,1586,8,8
1229,3,9,373,10,2
2556,9,5,455,6,6
2556,9,5,2078,6,6
86,8,10,2333,4,5
2665,8,6,10,9,5
2244,6,4,2527,3,3
807,5,5,835,7,10
807,5,5,1416,7,7
2536,5,9,988,10,3
943,1,7,2617,3,6
690,1,1,1957,3,5
109,3,5,758,9,2
109,3,5,1907,2,2
109,3,5,2844,8,9
1194,8,3,2432,2,2
1724,10,6,334,7,1
2777,3,8,1262,10,4
778,8,2,479,5,8
87,6,6,1228,10,7
2076,6,9,323,1,8
1918,7,10,1554,10,2
56,9,8,2350,10,5
2321,7,9,1483,8,2
2218,3,4,1537,2,1
2262,10,5,981,4,3
2262,10,5,1302,5,1
913,7,1,851,2,5
913,7,1,2623,1,8
1839,5,6,1715,3,1
461,7,7,642,8,6
388,8,4,553,1,1
388,8,4,1839,9,5
136,6,8,813,10,5
1400,4,10,1962,7,1
1964,4,8,1182,2,8
2468,6,4,444,9,9
2468,6,4,798,1,7
2468,6,4,2108,4,2
1336,10,5,2173,8,4
520,8,2,958,9,3
545,2,1,1518,1,4
2903,4,8,2213,10,9
2903,4,8,2978,2,6
765,9,6,1254,10,5
2317,5,2,155,10,2
1615,10,10,862,3,10
1615,10,10,2765,7,9
1615,10,10,2786,5,9
1567,8,10,1728,1,4
138,6,8,250,8,9
2352,7,3,1809,8,4
1904,9,8,261,2,6
691,10,7,680,2,8
691,10,7,2567,7,3
2496,8,9,2435,2,2
2534,10,8,2821,4,10
2219,5,7,600,4,6
2219,5,7,2278,1,1
2584,4,8,2448,5,1
2830,1,1,2733,2,9
1256,4,6,336,9,5
683,4,5,211,9,7
1889,8,1,1425,5,5
2267,6,7,2935,2,6
84,3,4,1010,4,3
84,3,4,2159,6,1
1338,1,2,79,10,6
1338,1,2,1274,7,2
2845,4,9,477,9,3
1005,10,9,1597,7,8
1846,7,10,1199,2,8
1029,3,3,693,2,2
2298,8,10,2835,4,3
2045,9,3,1841,7,7
1479,9,6,1045,10,6
1479,9,6,1561,5,9
1692,9,9,939,2,9
1778,9,6,1119,10,5
1377,3,5,1344,9,6
1377,3,5,2952,9,8
390,5,3,725,2,2
2422,2,5,1482,4,8
409,9,2,2742,5,4
2742,5,5,2841,2,7
868,4,5,1617,6,2
2909,1,9,403,6,10
75,6,3,163,9,9
483,8,1,148,3,5
483,8,1,667,5,6
1985,10,9,1279,9,7
1985,10,9,1677,8,7
1916,5,9,288,8,8
146,5,10,1886,4,6
1587,8,7,1478,1,6
569,6,3,2103,8,5
2316,2,5,2591,10,8
667,4,2,1581,7,5
1040,4,5,2288,9,5
1921,1,1,1829,4,2
973,4,10,2911,3,4
1538,8,6,1122,9,2
1050,10,7,2197,7,1
2658,4,9,1533,9,4
2658,4,9,2404,6,9
1192,7,5,1486,5,7
236,10,7,2403,7,1
1035,1,9,649,3,2
1556,3,4,2258,8,6
400,3,10,1480,9,4
2145,10,2,145,6,7
2194,1,1,1519,7,1
2161,4,6,2333,8,2
2161,4,6,2910,7,10
576,8,7,2107,2,6
2862,10,6,874,9,5
1542,10,4,1994,4,6
1455,2,5,1713,9,3
406,6,9,331,8,9
2823,3,8,860,9,6
1155,1,2,1400,6,6
784,3,10,917,4,6
1608,1,7,1235,6,8
33,3,3,1490,9,3
33,3,3,1962,5,9
1090,7,1,2650,5,7
2561,9,2,196,4,2
1679,3,7,2243,10,1
1616,5,5,1921,3,6
1616,5,5,2863,2,1
1616,5,5,2884,6,2
1335,3,6,1310,7,7
1138,10,3,899,8,9
683,8,3,1744,9,3
1742,4,2,405,6,6
485,5,4,2401,9,9
319,7,10,1266,1,2
1572,4,5,448,5,8
1572,4,5,2904,7,7
2745,2,3,408,9,3
109,3,1,138,4,10
1626,10,2,527,8,10
1626,10,2,1058,2,3
2137,10,9,2932,6,3
485,8,8,2793,2,2
1928,2,7,676,9,6
1928,2,7,2357,6,10
943,4,9,2056,5,10
1708,8,6,170,3,1
1708,8,6,2034,6,1
1708,8,6,2140,7,6
178,8,10,918,4,8
1434,6,7,1873,8,8
1302,2,3,1090,6,5
468,6,4,561,8,2
2633,3,9,574,4,8
1822,1,3,1643,10,7
1470,8,6,2456,3,7
1303,9,7,657,3,4
1068,1,5,131,2,8
1068,1,5,2809,3,1
1324,8,3,283,7,5
1179,1,9,553,8,8
2054,4,8,2433,5,3
1362,1,4,2090,7,3
2005,5,2,1140,8,9
2005,5,2,1476,1,7
31,9,7,838,8,8
2159,6,7,978,7,10
1360,9,10,2670,10,6
1689,3,9,380,9,8
1689,3,9,2040,6,3
648,6,1,97,5,5
1690,5,6,889,6,6
1690,5,6,1376,2,6
119,9,1,1094,7,8
1152,7,3,199,8,4
562,7,6,2813,4,5
2672,4,4,1803,9,9
360,9,2,1678,4,3
841,5,7,553,2,7
841,5,7,1198,4,9
1001,1,3,2035,10,3
1001,1,3,2458,8,2
1001,1,3,2991,8,4
1096,1,9,2627,9,4
325,8,9,266,4,10
325,8,9,2906,9,1
1128,6,10,2560,10,9
2864,8,8,2448,2,3
2,10,5,2198,6,3
1566,9,3,2840,5,9
2335,6,7,1086,9,4
2335,6,7,1279,5,9
2335,6,7,1759,1,5
2806,10,8,2232,4,8
1271,6,2,24,10,9
1271,6,2,1637,5,8
859,6,6,120,9,5
859,6,6,2643,4,7
1600,5,10,1236,9,6
1600,5,10,1520,9,6
1600,5,10,1579,1,8
2728,1,5,2453,10,5
599,2,2,1817,4,4
2242,1,7,839,6,9
2867,4,10,2310,8,8
829,4,3,2264,6,3
1815,2,6,1209,6,6
1815,2,6,1922,4,2
1815,2,6,2669,10,9
2625,6,7,489,9,10
2506,10,3,2812,5,5
1098,3,1,1259,4,7
240,3,4,533,1,5
755,4,5,1945,7,4
135,9,5,247,5,2
135,9,5,306,4,9
135,9,5,634,2,1
127,1,3,1061,10,5
421,3,4,1834,2,2
420,10,6,1887,1,5
2498,8,5,2995,4,10
2599,9,5,2210,7,6
1697,10,10,1557,4,8
2416,8,3,278,9,1
2416,8,3,1025,1,9
2365,9,9,1193,5,9
1475,1,9,878,9,4
990,5,3,1100,8,9
2234,4,9,2321,6,3
2234,4,9,2856,9,5
1804,4,1,2758,1,9
2236,10,1,2067,6,5
309,6,4,1216,7,4
1126,4,10,982,9,9
1581,2,8,42,9,9
556,2,10,230,4,3
556,2,10,1140,6,2
391,10,3,231,8,10
13,6,4,567,1,5
1525,3,2,1244,9,4
1525,3,2,2070,9,8
2194,8,3,872,9,9
676,6,2,1900,10,10
676,6,2,2421,4,4
1191,2,3,977,6,9
1191,2,3,1959,5,8
1191,2,3,2512,5,1
1715,4,8,810,1,5
1715,4,8,1976,5,10
1489,1,7,762,5,4
2987,4,7,228,2,9
2987,4,7,1577,3,7
1823,2,7,2758,8,7
2534,7,1,2020,4,3
2534,7,1,2953,2,5
1885,5,8,2725,4,9
1885,5,8,2896,7,4
256,5,4,2358,8,5
962,10,7,560,4,5
906,5,8,1175,9,7
2165,1,3,2358,6,6
1236,4,4,1173,2,8
1236,4,4,2030,5,5
1850,8,7,2436,9,1
30,8,1,1286,3,4
1363,6,3,1074,8,4
542,7,6,374,3,9
333,4,3,491,6,10
2555,2,6,1677,8,4
2555,2,6,2740,9,9
1545,10,7,1970,3,1
22,5,10,2266,8,3
1928,8,8,2761,6,6
1928,8,8,2776,4,10
568,6,7,2751,3,8
979,9,1,49,10,9
979,9,1,2538,6,3
2871,6,6,2523,4,9
446,1,3,1549,5,10
2342,1,4,2912,5,5
2369,7,3,1837,3,6
2008,8,4,702,3,10
2008,8,4,1105,4,8
1186,3,3,581,4,5
2374,2,10,2299,3,6
2388,4,1,396,6,7
2388,4,1,1866,6,10
2388,4,1,1940,6,7
2388,4,1,2412,1,8
2477,2,8,1276,8,7
2477,2,8,2100,9,6
1454,6,9,673,5,6
2298,4,4,2331,2,4
2437,7,6,1541,8,4
1920,1,9,51,7,2
1920,1,9,1783,8,9
2678,6,1,1037,8,4
1976,10,7,797,1,3
1832,9,4,1040,7,1
95,4,6,1796,6,4
1904,7,7,1763,3,4
964,2,1,2190,7,8
1641,4,9,1239,9,6
1641,4,9,1949,3,1
1641,4,9,2923,7,8
814,6,7,1837,7,4
2545,9,4,1164,3,4
2545,9,4,1585,4,9
2545,9,4,2978,8,3
217,2,8,968,3,1
2121,1,3,1000,6,8
2276,4,9,1601,2,2
1478,4,9,738,6,2
1563,8,9,517,5,5
2631,4,10,70,7,2
2631,4,10,769,6,10
2631,4,10,1011,10,9
673,10,2,2024,9,7
701,9,2,838,7,8
929,9,8,1191,5,7
929,9,8,1287,4,5
1353,7,10,1942,10,3
1875,6,9,230,1,8
974,8,6,1570,4,1
2693,2,3,1995,5,7
955,5,7,85,7,4
955,5,7,1245,9,3
2605,3,1,2366,5,3
1713,4,2,2441,10,7
345,7,9,639,10,1
345,7,9,2489,2,7
345,7,9,2867,1,7
2738,7,9,512,8,7
2738,7,9,2364,3,6
2738,7,9,2424,2,4
615,3,5,97,5,5
615,3,5,2937,6,9
2628,5,9,1551,3,10
64,3,6,2794,8,4
2006,1,6,619,5,1
1725,4,9,2251,6,1
21,5,8,938,1,5
21,5,8,1427,2,4
1098,6,5,2425,7,8
1676,10,3,518,1,5
60,9,5,2658,10,1
1924,2,7,347,3,9
1124,8,2,1601,5,3
1124,8,2,1891,5,5
716,10,9,1787,3,3
1514,4,9,87,10,10
167,5,2,2903,1,7
448,7,1,1513,10,3
1435,7,1,2000,8,7
2905,1,5,439,10,8
2905,1,5,462,3,7
2328,10,4,1565,1,7
991,1,4,198,9,5
2581,3,1,308,10,1
2581,3,1,953,6,5
2581,3,1,2000,6,7
1870,8,10,718,3,2
1870,8,10,1160,4,6
1870,8,10,1375,6,9
1870,8,10,2826,2,1
1655,10,6,1929,3,6
1571,10,2,933,5,2
400,7,5,25,9,1
2127,9,9,1283,4,3
396,4,9,2761,10,7
2049,3,2,2765,8,8
324,4,2,2014,8,10
1098,8,5,1551,2,4
292,7,7,244,10,8
292,7,7,835,10,10
292,7,7,1005,10,4
36,4,3,1465,8,2
974,10,5,1546,1,3
852,10,1,1010,8,5
499,3,2,1229,7,8
1497,5,6,2114,9,8
410,2,9,2576,10,10
2374,3,1,133,7,10
